id,license,address,city,county,state,structure,structure_type,latitude,longitude
33764,AT&T,6288 STATE HIGHWAY 44 (130887),LAREDO,WEBB,TX,126.5,GTOWER,28.12327778,-99.75133333
33765,AT&T,HIGHWAY 83 (70007),LAREDO,WEBB,TX,33.5,MTOWER,27.45536111,-99.47266667
33766,AT&T,1003 ESTEJO MALINA B (70009),LAREDO,WEBB,TX,56.4,LTOWER,27.36172222,-99.4635
33767,AT&T,FARM MARKET 16 AND 649 (78154),HEBRONVILLE,JIM HOGG,TX,104.8,GTOWER,27.07669444,-98.88225
33769,AT&T,3700 WORMSER ROAD (46254),LAREDO,WEBB,TX,120.1,GTOWER,27.4545,-99.42136111
33770,AT&T,6288 STATE HWY 44 (133257),Encinal,WEBB,TX,126.5,GTOWER,28.00602778,-99.15897222
33771,AT&T,26849 FAITH RANCH ROAD (128864),Asherton,DIMMIT,TX,123.8,GTOWER,28.22680556,-99.92736111
33772,AT&T,28362 US 83 NORTH (69989),Laredo,WEBB,TX,97.2,GTOWER,28.10933333,-99.58313889
33773,AT&T,24187 IH-35 (69991),LAREDO,WEBB,TX,96.3,GTOWER,27.99630556,-99.36744444
33774,AT&T,16 SOUTHWEST JUNCTION ROUTE 359 AND 649 (70004),Laredo,WEBB,TX,184.4,GTOWER,27.35502778,-99.23144444
34648,AT&T,4060 CR 7  (124070),Hereford,DEAF SMITH,TX,44.8,LTOWER,34.83580556,-102.3438889
17603,Verizon,1/2 Mi W of intersection of SR 405 & US Rt. 190,Oakhurst,SAN JACINTO,TX,128,TOWER,30.73797222,-95.3305
5459,Verizon,(Thorndale site) 2236 CR 434 LP,Milam,MILAM,TX,108.2,TOWER,30.64786111,-97.129
5458,Verizon,906 E. Holdiness Lane,Milano,MILAM,TX,92.9,TOWER,30.71183333,-96.85280556
5457,Verizon,(Riesel site) AU54XC352C,Riesel,MCLENNAN,TX,77.7,TOWER,31.46936111,-96.92111111
5455,Verizon,(Minerva site) 3144 CR 232,Rockdale,MILAM,TX,147.8,TOWER,30.76247222,-96.97763889
5454,Verizon,(Calvert site) Cooper Lane,Hearne,ROBERTSON,TX,80.8,TOWER,30.95455556,-96.65836111
5453,Verizon,(Bench site) 13578 St. Hwy 6,Hearne,ROBERTSON,TX,96,TOWER,30.74791667,-96.46286111
5452,Verizon,112 A Highway 171 (Coolidge site),Coolidge,LIMESTONE,TX,78,TOWER,31.7565,-96.64841667
5451,Verizon,(Easterly Site) 342 JJ Ranch Road,Franklin,ROBERTSON,TX,60.9,LTOWER,31.101,-96.39575
5450,Verizon,(Chilton site) AU54XC224A,Chilton,FALLS,TX,78.3,TOWER,31.29686111,-97.08236111
5442,Verizon,(Cameron site) 282 CR 203 LP,Cameron,MILAM,TX,93,TOWER,30.86005556,-97.00586111
34630,AT&T,856 US Hwy 385,Springlake,LAMB,TX,60.7,GTOWER,34.20277778,-102.30725
34631,AT&T,541 FM 298,Sudan,LAMB,TX,56.1,GTOWER,34.06425,-102.5376389
34632,AT&T,2792 US Hwy 385,Dimmitt,CASTRO,TX,60.4,GTOWER,34.34869444,-102.3053056
34633,AT&T,1995 FM 211,Meadow,TERRY,TX,57.9,GTOWER,33.32661111,-102.2584722
34634,AT&T,948 CR 121,Tokio,TERRY,TX,57.6,GTOWER,33.26108333,-102.5760278
34635,AT&T,1046 CR 650,Wellman,TERRY,TX,57.6,GTOWER,33.02125,-102.4321667
34636,AT&T,102 Hays Street,Whiteface,COCHRAN,TX,57.6,GTOWER,33.59841667,-102.6092778
34637,AT&T,2313 Kansas,Whitharral,HOCKLEY,TX,55.5,LTOWER,33.74108333,-102.3253611
34638,AT&T,2972 State Hwy 214,Plains,COCHRAN,TX,97.5,GTOWER,33.40463889,-102.8198611
34639,AT&T,600 W 15th St  (169634),FRIONA,PARMER,TX,60.4,LTOWER,34.64483333,-102.7253611
34640,AT&T,305 County Road 7  (169654),Kress,PARMER,TX,107,GTOWER,34.33888889,-102.9222222
34641,AT&T,1401 US Hwy 60  (169688),Bovina,PARMER,TX,100,GTOWER,34.57388889,-102.8155556
34644,AT&T,11612 CR 3200  (65290),IDALOU,LUBBOCK,TX,35.4,MTOWER,33.70983333,-101.6991667
34645,AT&T,4390 CR 18  (96299),Claude,ARMSTRONG,TX,152.1,GTOWER,34.94294444,-101.3068056
34646,AT&T,183 HIGHWAY 207  (115840),RALLS,CROSBY,TX,151.2,GTOWER,33.80988889,-101.3860833
34647,AT&T,1789 C.R. 13  (115872),Silverton,BRISCOE,TX,106.1,GTOWER,34.47697222,-101.3113056
34649,AT&T,1206 Texas Ave  (169594),Abernathy,HALE,TX,47.6,MTOWER,33.83561111,-101.8385556
34650,AT&T,6356 Tennessee Rd  (169598),ANTON,HOCKLEY,TX,121,GTOWER,33.82258333,-102.1808611
34651,AT&T,204 West Broadway  (169604),BROWNFIELD,TERRY,TX,86.6,LTOWER,33.17769444,-102.2767222
34652,AT&T,304 West 4th St. (169621),Denver City,YOAKUM,TX,42.7,LTOWER,32.96836111,-102.8321667
34653,AT&T,1838 FM 1914  (169644),HALE CENTER,HALE,TX,73.2,GTOWER,34.06563889,-101.7770278
34654,AT&T,1313 St Hwy 214  (169676),MORTON,COCHRAN,TX,109.4,GTOWER,33.65122222,-102.7763889
34655,AT&T,2477 FM 168  (169682),Dimmitt,CASTRO,TX,60.7,GTOWER,34.55391667,-102.1073889
34656,AT&T,1941 FM 298  (169818),NEEDMORE,BAILEY,TX,142,GTOWER,34.03416667,-102.7052778
34657,AT&T,1501 St. Hwy 82/380  (169691),PLAINS,YOAKUM,TX,95.4,GTOWER,33.18908333,-102.783
34658,AT&T,2972 State Hwy 214  (169692),Plains,COCHRAN,TX,97.5,GTOWER,33.40463889,-102.8198611
34659,AT&T,6675 Hwy 86 (169704),TULIA,SWISHER,TX,78.6,GTOWER,34.53088889,-101.8857222
34660,AT&T,4149 Nightingale Rd  (169706),ROPESVILLE,HOCKLEY,TX,76.8,GTOWER,33.41555556,-102.1290833
34661,AT&T,6552 E. St. Rd. 114 #A  (169716),Smyer,HOCKLEY,TX,56.7,GTOWER,33.58102778,-102.1545
34662,AT&T,7480 FM 146  (169738),TULIA,SWISHER,TX,119.2,GTOWER,34.64586111,-101.7419444
34663,AT&T,1046 CR 650  (169741),Wellman,TERRY,TX,57.6,GTOWER,33.02127778,-102.4321667
34664,AT&T,6950 CR F  (85648),HAPPY,SWISHER,TX,105.8,GTOWER,34.67513889,-101.8385
34665,AT&T,7450 CR BB  (85717),Kress,SWISHER,TX,104.8,GTOWER,34.35369444,-101.7500556
34666,AT&T,2222 CR 65  (86018),Plainview,HALE,TX,94.5,LTOWER,34.22722222,-101.7037778
34667,AT&T,205 E. NEW YORK AVE.  (85753),Hereford,DEAF SMITH,TX,59.7,LTOWER,34.81483333,-102.3960278
34668,AT&T,1146 HIGHWAY 83 WEST  (87795),SEAGRAVES,GAINES,TX,123.7,GTOWER,32.95733333,-102.7513611
34669,AT&T,304 Hwy 137  (87814),Welch,DAWSON,TX,51.2,GTOWER,32.92352778,-102.1219722
17602,Verizon,204 GRAHAM RD,HUNTSVILLE,WALKER,TX,148.1,TOWER,30.69463889,-95.52827778
17601,Verizon,"1.37 miles SSW of Sheperd, .28 miles W. of I-59",Shepherd,SAN JACINTO,TX,152.1,TOWER,30.47602778,-95.01383333
17600,Verizon,Dogwood Road,Buffalo,LEON,TX,128,TOWER,31.2235,-95.98719444
17599,Verizon,(Antioch) 5765 FM 230,LOVELADY,HOUSTON,TX,150.6,GTOWER,31.08991667,-95.5205
17594,Verizon,INTERSECTION OF STATE ROUTE 2827 & SUNDEW THICKET TRIAL,WARREN,TYLER,TX,152,TOWER,30.55297222,-94.40880556
17593,Verizon,I-75 NW OF INTERSECTION OF I-75 & CRABBS PRAIRE ROAD,HUNTSVILLE,WALKER,TX,98,TOWER,30.80361111,-95.69611111
17592,Verizon,1200' SSW OF THE INTERSECTION OF STATE ROUTE 63 & 1415,WIERGATE,NEWTON,TX,152,TOWER,30.99305556,-93.71888889
5147,Verizon,(MTSO Harlingen) 521 East Jackson Street,Harlingen,CAMERON,TX,49.3,TOWER,26.19305556,-97.69027778
5146,Verizon,"(La Feria site).2 miles north of 83, E. Side of Beddoes Road",La Feria,CAMERON,TX,83.8,TOWER,26.16491667,-97.80958333
5143,Verizon,0.45 miles E of US Route77/83 & 0.05 miles W of Old Alice Road,Brownsville,CAMERON,TX,120.7,TOWER,25.99952778,-97.52
5142,Verizon,0.5 miles S of State Route 4,Brownsville,CAMERON,TX,26.2,TOWER,25.90869444,-97.43719444
5141,Verizon,33285 ROAD 539,LOS FRESNOS,CAMERON,TX,94.5,TOWER,26.07722222,-97.43388889
5140,Verizon,1729 E. Vinson  (Commerce #35446),Harlingen,CAMERON,TX,38.1,TOWER,26.2225,-97.68691667
5139,Verizon,"1.35 miles N of SR-733, 1.35 miles E of SR-2556, 2.0 miles S of",Santa Rosa,CAMERON,TX,120.7,TOWER,26.22869444,-97.82527778
35322,AT&T,12335 NORTH IH-35 (62737),Jarrell,WILLIAMSON,TX,61,LTOWER,30.81875,-97.61
5138,Verizon,"0.45 miles W of Hwy 2520, 1.5 mi S of Hwy 2520 & US-83",PORT ISABEL,CAMERON,TX,41.5,TOWER,26.06341667,-97.21497222
5137,Verizon,329 Ramsey Road (San Benito 132001184),SAN BENITO,CAMERON,TX,36.9,TOWER,26.11169444,-97.65530556
16096,Verizon,(TXAM Umbarger) 2500 W US Hwy 60,UMBARGER,RANDALL,TX,142.3,GTOWER,34.96633333,-102.0750556
16095,Verizon,1100 West Dowlen Road          (Dowlen Road #75267--SOU),Canyon,RANDALL,TX,104.5,GTOWER,34.83961111,-101.8561389
16094,Verizon,"LAKESIDE,  4104 South Loop 335 East",EAST AMARILLO,POTTER,TX,39.6,TOWER,35.17116667,-101.7385
16093,Verizon,Nance Ranch; East Paloduro Highway Exit I-27,Canyon,RANDALL,TX,60.7,TOWER,34.97866667,-101.8640833
16092,Verizon,Bushland; 1440 White Tail Drive,BUSHLAND,POTTER,TX,123.1,TOWER,35.22655556,-102.0074444
16091,Verizon,Canadian River  31026 N. Route 287,AMARILLO,POTTER,TX,125.9,TOWER,35.51722222,-101.9108333
16090,Verizon,Echo; 2800 Echo Drive,AMARILLO,POTTER,TX,57.9,TOWER,35.24297222,-101.8121111
35587,AT&T,7 MILES NW OF LAREDO ON HWY 1472  (46245),Laredo,WEBB,TX,79.9,LTOWER,27.64127778,-99.55636111
35588,AT&T,28362 US 83 NORTH  (69989),Laredo,WEBB,TX,97.2,GTOWER,28.10933333,-99.58313889
35599,AT&T,HIGHWAY 83  (70007),LAREDO,WEBB,TX,33.5,MTOWER,27.45536111,-99.47266667
35660,AT&T,County Road # 178   (77961),SMILEY,GONZALES,TX,96.9,GTOWER,29.31141667,-97.63066667
35661,AT&T,615 CR 100  (77967),BOLING,WHARTON,TX,152.1,GTOWER,29.21830556,-95.90938889
35662,AT&T,17471 FARM MARKET 457  (77969),CEDAR LANE,MATAGORDA,TX,96.3,GTOWER,28.90113889,-95.67547222
35663,AT&T,106 3rd St  (77989),Nixon,GONZALES,TX,80.5,GTOWER,29.27375,-97.76966667
35664,AT&T,2815 Hwy 71 West (77972),Cedar Creek,BASTROP,TX,56.7,LTOWER,30.16755556,-97.52533333
35665,AT&T,13671 HWY 105  (82130),WASHINGTON,WASHINGTON,TX,93.3,LTOWER,30.28566667,-96.23005556
35666,AT&T,61 Acord Road  (81965),Lockhart,CALDWELL,TX,77.7,LTOWER,29.78841667,-97.7325
35667,AT&T,1342 SOUTH HIGHWAY 183  (81999),Gonzales,GONZALES,TX,93,GTOWER,29.352,-97.33422222
35668,AT&T,7670 FM 1361  (96653),Somerville,BURLESON,TX,126.5,GTOWER,30.41438889,-96.43133333
35669,AT&T,18758 N. Hwy 80  (96588),Belmont,GONZALES,TX,97.5,GTOWER,29.52711111,-97.68833333
35670,AT&T,5993 FM 1682  (96627),Leesville,GONZALES,TX,97.5,GTOWER,29.41138889,-97.73152778
35671,AT&T,26686 STATE HIGHWAY 172  (46160),Port Lavaca,CALHOUN,TX,80.8,GTOWER,28.64736111,-96.45305556
35672,AT&T,LOWER OLD GULF ROAD  (77970),MATAGORDA,MATAGORDA,TX,148.4,GTOWER,28.70255556,-95.94511111
35673,AT&T,17 MILES COUNTY ROADS 286 & 283,Edna,JACKSON,TX,95.1,GTOWER,29.15727778,-96.79041667
35674,AT&T,240 COUNTY ROAD 129,VAN VLECK,MATAGORDA,TX,77.7,LTOWER,29.06113889,-95.84777778
35676,AT&T,17415 N. Foundation Loop,EAST BERNARD,WHARTON,TX,127.7,GTOWER,29.53297222,-96.08625
35677,AT&T,8812 HIGHWAY 36 NORTH,BELLVILLE,AUSTIN,TX,100.9,GTOWER,30.04027778,-96.31802778
35678,AT&T,230 FARM MARKET 2000,Caldwell,BURLESON,TX,105.1,GTOWER,30.55766667,-96.67730556
35679,AT&T,230 FARM MARKET 2000,SEALY,AUSTIN,TX,124.4,GTOWER,29.86341667,-96.19169444
35680,AT&T,19210 US HWY 59 North,Inez,VICTORIA,TX,89.9,LTOWER,28.89655556,-96.81533333
35681,AT&T,9695 FARM MARKET 60 EAST,SNOOK,BURLESON,TX,100.6,GTOWER,30.497,-96.47577778
35682,AT&T,37018 FM 521,Cedar Lane,MATAGORDA,TX,79.3,LTOWER,28.94583333,-95.71658333
35683,AT&T,12552 Camino Road,LOCKHART,CALDWELL,TX,77.7,LTOWER,29.99141667,-97.75261111
35684,AT&T,11395 Hwy 290 East,Chappell Hill,WASHINGTON,TX,90.2,GTOWER,30.13661111,-96.21427778
35685,AT&T,831 BARTLETT ROAD,SEALY,AUSTIN,TX,60.7,LTOWER,29.77688889,-96.07186111
35686,AT&T,402 North 3rd,Wallis,AUSTIN,TX,96,GTOWER,29.63297222,-96.05886111
35984,AT&T,"FM2058, 3 Mi S of Hwy 490 (64228)",Mathis,SAN PATRICIO,TX,57.9,LTOWER,28.08244444,-97.83405556
35985,AT&T,COUNTY ROADS 6 AND 51 (64231),Chapman Ranch,NUECES,TX,60.4,LTOWER,27.57191667,-97.50983333
35986,AT&T,CORNER OF HIGHWAY 77 AND HIGHWAY 70 (64235),BISHOP,NUECES,TX,58.5,LTOWER,27.59255556,-97.78094444
35987,AT&T,9626 Farm Market 70 #4 (64244),Agua Dulce,NUECES,TX,80.2,GTOWER,27.78905556,-97.90027778
35988,AT&T,10356 Highway 359 (43204),Mathis,SAN PATRICIO,TX,68.6,LTOWER,28.11002778,-97.81275
35989,AT&T,W BORDEN ST AND S VINEYARD ST (64214),SINTON,SAN PATRICIO,TX,45.4,LTOWER,28.03555556,-97.50897222
35990,AT&T,13402-B WHITECAP BOULEVARD (64224),CORPUS CHRISTI,NUECES,TX,24.7,LTOWER,27.60225,-97.24922222
35991,AT&T,420 E COTTON AVE (46192),PORT ARANSAS,NUECES,TX,48.8,MTOWER,27.83691667,-97.05711111
35992,AT&T,4887 FM 665,Driscoll,NUECES,TX,46.9,MTOWER,27.67094444,-97.73672222
35993,AT&T,726-A WILLIAMS RD,ARANSAS PASS,SAN PATRICIO,TX,55.8,LTOWER,27.90144444,-97.18761111
35994,AT&T,15820 SPID (Park Rd),Corpus Christi,NUECES,TX,39.6,MTOWER,27.58758333,-97.22491667
4896,Verizon,(Dorchester site) 6396 Mackey Road,Howe,GRAYSON,TX,59.4,TOWER,33.52480556,-96.68933333
4895,Verizon,(Bell site)83 ANDY LANE,BELLS,GRAYSON,TX,94.5,TOWER,33.61872222,-96.39597222
4894,Verizon,(WhitesboroVZW) Crow Rd. @ Boisd'Arc,Grayson County,GRAYSON,TX,77.7,TOWER,33.66680556,-96.885
4891,Verizon,"6.0M N/O HWY 82, 2.2M W/O DENISON (Denison site)",DENISON,GRAYSON,TX,80.7,TOWER,33.75897222,-96.61719444
4473,Verizon,1300'  SW  FROM  I/S  OF ST RT 315  &  2010,Chandler,HENDERSON,TX,88.4,TOWER,32.31333333,-95.48277778
4340,Verizon,(Pittsburg site)APPROX. 4.9 MILES S,PITTSBURG,CAMP,TX,152.4,TOWER,32.94222222,-94.95583333
4339,Verizon,(Mount Pleasant South)1600 County Road 2015,Mt. Pleasant,TITUS,TX,56.3,LTOWER,33.13455556,-94.981
38145,Verizon,GTE ped #R9 22 P7  (Adrian site),Adrian,OLDHAM,TX,57.9,TOWER,35.25402778,-102.7713889
38146,Verizon,NE of Intersection of 3rd St and,Sunray,MOORE,TX,56.9,TOWER,36.02277778,-101.8094444
38147,Verizon,0.10 miles East of US Route 385,Channing,HARTLEY,TX,119.5,TOWER,35.85258333,-102.3768056
38148,Verizon,7645 Hwy 152 (E911),Stinnett,MOORE,TX,89.6,TOWER,35.85036111,-101.72775
38150,Verizon,Wildorado Site 0.15 miles South of Interstate 40,Vega,OLDHAM,TX,79.9,TOWER,35.20788889,-102.23875
38151,Verizon,N MADDOX ST 199  (Dumas 1 #9084),Dumas,MOORE,TX,132.6,TOWER,35.92094444,-101.9646667
38152,Verizon,1.9 miles W of US Route 385 & 4.6 miles N of US Route 60,HEREFORD,DEAF SMITH,TX,111.6,TOWER,34.852,-102.4385278
38153,Verizon,3.0 miles SSW of I-40 7 4.75 miles W of US Route 385,VEGA,OLDHAM,TX,114.6,TOWER,35.22588889,-102.5065833
38154,Verizon,1.6 miles E of State Route-214,Mustang Lake,DEAF SMITH,TX,96.3,TOWER,34.94602778,-102.7888611
38155,Verizon,13722 FM 1879,Dalhart,DALLAM,TX,125.9,TOWER,36.29741667,-102.7887222
38156,Verizon,West Edge,Stratford,SHERMAN,TX,97.5,TOWER,36.33141667,-102.0812778
38157,Verizon,East on 385 (Amarillo / Boys Ranch #4484),AMARILLO,OLDHAM,TX,103,TOWER,35.55180556,-102.2947778
38158,Verizon,5.2 miles NNE of US Route 54,Romero,HARTLEY,TX,97.5,TOWER,35.82225,-102.9646667
38159,Verizon,(Hereford DT) 409 S 25 Mile Ave,Hereford,DEAF SMITH,TX,48.7,MTOWER,34.81516667,-102.40625
38160,Verizon,(Dalhart Replacement) 3500 Block off of FM 281,Dalhart,HARTLEY,TX,96,GTOWER,36.03455556,-102.4594444
4337,Verizon,County Road 2080  (Winfield site),Winfield,FRANKLIN,TX,129.5,TOWER,33.16830556,-95.13075
4336,Verizon,AHN (105) County Road 4110 - GSG 212,PITTSBURG,CAMP,TX,128,TOWER,33.02633333,-94.91133333
4335,Verizon,MOUNT PLEASANT II CELL SITE 5500' WEST OF THE INTERSECTION OF STATE ROUTE 1402 &,MT. PLEASANT,TITUS,TX,128,TOWER,33.20297222,-94.97402778
38547,Verizon,1.8 miles E of US Route 277,San Angelo,TOM GREEN,TX,96.3,TOWER,31.20166667,-100.4669444
38548,Verizon,4 MILES WEST OF SAN ANGELO TX,SAN ANGELO,TOM GREEN,TX,158.5,TOWER,31.42138889,-100.5436111
38549,Verizon,1.40 miles East of US Route 277,Miles,TOM GREEN,TX,132.6,TOWER,31.65488889,-100.3085833
38550,Verizon,6795 Hawk Ave (Wall Site),Wall,TOM GREEN,TX,60.6,TOWER,31.37538889,-100.3053889
38551,Verizon,3693 North Bryant Blvd  (North Bryant #309192),SAN ANGELO,TOM GREEN,TX,149,TOWER,31.49638889,-100.4778889
38552,Verizon,2034 Ranch Road,Water Valley,TOM GREEN,TX,106.7,TOWER,31.67894444,-100.7281111
38695,AT&T,15437 SH 198 (55426),Mabank,KAUFMAN,TX,79.2,LTOWER,32.39027778,-96.08
38696,AT&T,7047 FARM MARKET 56 NORTH (55469),TOLAR,HOOD,TX,58.5,LTOWER,32.29361111,-97.82997222
38698,AT&T,851 Logan's Run Rd (97527),Perrin,PARKER,TX,78.9,LTOWER,32.97161111,-98.05222222
38699,AT&T,1593 EAST FARM MARKET 455 (82121),ANNA,COLLIN,TX,59.7,LTOWER,33.34577778,-96.55922222
38700,AT&T,1000 NORTH WASHINGTON STREET (8022),PILOT POINT,DENTON,TX,61,LTOWER,33.40636111,-96.95569444
38701,AT&T,6525 CR 126  (55297),TERRELL,KAUFMAN,TX,149.4,GTOWER,32.66291667,-96.13077778
38702,AT&T,29016 FM 429 (55891),TERRELL,KAUFMAN,TX,79.2,LTOWER,32.80772222,-96.15355556
38703,AT&T,264 COUNTY ROAD 1650 (55960),CHICO,WISE,TX,60,LTOWER,33.31566667,-97.81027778
38704,AT&T,305 3RD STREET (55914),Rio Vista,JOHNSON,TX,106.4,GTOWER,32.2335,-97.36786111
38705,AT&T,889 N. Business 78 (55915),Blue Ridge,COLLIN,TX,59.4,GTOWER,33.31033333,-96.40372222
38706,AT&T,345 EAST MAIN (55919),AVALON,ELLIS,TX,59.4,LTOWER,32.20844444,-96.78580556
38707,AT&T,9678 COUNTY ROAD 175 (79783),CELINA,COLLIN,TX,58.5,LTOWER,33.35866667,-96.67202778
38708,AT&T,660 N HWY 77 (55926),MILFORD,ELLIS,TX,71.6,LTOWER,32.13577778,-96.93788889
38710,AT&T,7944 NORTH FARM MARKET 51 (55420),DECATUR,WISE,TX,92.7,GTOWER,33.36125,-97.42144444
38711,AT&T,162 PRIVATE ROAD 2694 (55436),ALVORD,WISE,TX,92.7,GTOWER,33.36880556,-97.67858333
38712,AT&T,114 East Gibtown Road (55450),Bridgeport,WISE,TX,95.1,GTOWER,33.03758333,-97.91238889
38713,AT&T,1674 SOUTH WEST I-45 (55449),ENNIS,ELLIS,TX,59.1,LTOWER,32.26569444,-96.50969444
38714,AT&T,1.25 MI S OF I-35 & US 77 (55474),SANGER,DENTON,TX,58.5,LTOWER,33.41461111,-97.19252778
38716,AT&T,1501 Rock Church (8427),TOLAR,HOOD,TX,57.6,MTOWER,32.36197222,-97.9325
38717,AT&T,11750 W. I-20 (25443),MILSAP,PARKER,TX,110.6,GTOWER,32.65483333,-98.06375
38718,AT&T,4837 FARM MARKET 916 WEST (28029),RIO VISTA,JOHNSON,TX,59.1,MTOWER,32.19958333,-97.45727778
38720,AT&T,12053 COUNTY ROAD 1119 (55458),CLEBURNE,JOHNSON,TX,60.4,LTOWER,32.28102778,-97.60402778
38721,AT&T,488 COUNTY ROAD 4228 (8451),MILFORD,ELLIS,TX,56.1,LTOWER,32.21355556,-97.0215
38722,AT&T,8721A GLEN ROSE HIGHWAY (8491),GRANBURY,HOOD,TX,58.5,MTOWER,32.33608333,-97.75577778
38723,AT&T,15437 SH 198 (55426),Mabank,KAUFMAN,TX,79.2,LTOWER,32.39027778,-96.08
38724,AT&T,7047 FARM MARKET 56 NORTH (55469),TOLAR,HOOD,TX,58.5,LTOWER,32.29361111,-97.82997222
38726,AT&T,851 Logan's Run Rd (97527),Perrin,PARKER,TX,78.9,LTOWER,32.97161111,-98.05222222
38727,AT&T,1593 EAST FARM MARKET 455 (82121),ANNA,COLLIN,TX,59.7,LTOWER,33.34577778,-96.55922222
38728,AT&T,1000 NORTH WASHINGTON STREET (8022),PILOT POINT,DENTON,TX,61,LTOWER,33.40636111,-96.95569444
38729,AT&T,6525 CR 126  (55297),TERRELL,KAUFMAN,TX,149.4,GTOWER,32.66291667,-96.13077778
38730,AT&T,29016 FM 429 (55891),TERRELL,KAUFMAN,TX,79.2,LTOWER,32.80772222,-96.15355556
38731,AT&T,264 COUNTY ROAD 1650 (55960),CHICO,WISE,TX,60,LTOWER,33.31566667,-97.81027778
38732,AT&T,305 3RD STREET (55914),Rio Vista,JOHNSON,TX,106.4,GTOWER,32.2335,-97.36786111
38733,AT&T,889 N. Business 78 (55915),Blue Ridge,COLLIN,TX,59.4,GTOWER,33.31033333,-96.40372222
38734,AT&T,345 EAST MAIN (55919),AVALON,ELLIS,TX,59.4,LTOWER,32.20844444,-96.78580556
38735,AT&T,9678 COUNTY ROAD 175 (79783),CELINA,COLLIN,TX,58.5,LTOWER,33.35866667,-96.67202778
38736,AT&T,660 N HWY 77 (55926),MILFORD,ELLIS,TX,71.6,LTOWER,32.13577778,-96.93788889
38738,AT&T,7944 NORTH FARM MARKET 51 (55420),DECATUR,WISE,TX,92.7,GTOWER,33.36125,-97.42144444
38739,AT&T,162 PRIVATE ROAD 2694 (55436),ALVORD,WISE,TX,92.7,GTOWER,33.36880556,-97.67858333
38740,AT&T,114 East Gibtown Road (55450),Bridgeport,WISE,TX,95.1,GTOWER,33.03758333,-97.91238889
38741,AT&T,1674 SOUTH WEST I-45 (55449),ENNIS,ELLIS,TX,59.1,LTOWER,32.26569444,-96.50969444
38742,AT&T,1.25 MI S OF I-35 & US 77 (55474),SANGER,DENTON,TX,58.5,LTOWER,33.41461111,-97.19252778
3285,AT&T,13651 HIGHWAY 380 WEST  (115875),ASPERMONT,STONEWALL,TX,126.5,GTOWER,33.21091667,-100.3901667
3284,AT&T,1740 CR 72  (115873),SOUTH PLAINS,FLOYD,TX,126.2,GTOWER,34.244,-101.2678889
3283,AT&T,2505 Highway 1081  (115870),Jayton,KENT,TX,82,GTOWER,33.23319444,-100.9194444
3282,AT&T,799 County Road 220  (115865),POST,GARZA,TX,152.1,GTOWER,33.22883333,-101.42925
3281,AT&T,4390 COUNTY ROAD 18  (96299),Claude,ARMSTRONG,TX,152.1,GTOWER,34.94294444,-101.3068056
3280,AT&T,411 A STREET  (87807),O'Donnell,LYNN,TX,122.5,GTOWER,32.97872222,-101.8320278
3279,AT&T,358 Highway 92  (88798),Rotan,FISHER,TX,62.5,LTOWER,32.86052778,-100.4249722
3278,AT&T,10660 Highway 180 (87800),Gail,BORDEN,TX,54.9,MTOWER,32.76138889,-101.4555278
3277,AT&T,7903 CR 2126  (107488),Snyder,SCURRY,TX,94.2,GTOWER,32.85719444,-101.0229444
3276,AT&T,260 County Road 128  (115862),Old Glory,STONEWALL,TX,42.7,LTOWER,33.12855556,-100.0568333
3275,AT&T,501 North Main Street (115856),Lockney,FLOYD,TX,43,GTOWER,34.12911111,-101.4411944
3274,AT&T,1700 FM 2162  (96306),Clarendon,DONLEY,TX,79.2,GTOWER,34.93197222,-100.9146944
3273,AT&T,310 East Railroad Avenue (65274),Slaton,LUBBOCK,TX,54.9,MTOWER,33.4375,-101.6297778
3272,AT&T,325 CR 476  (107184),Aspermont,STONEWALL,TX,106.4,GTOWER,33.04119444,-100.2036389
3271,AT&T,1929 CR 375  (107180),Guthrie,KING,TX,94.5,GTOWER,33.57463889,-100.0393333
3270,AT&T,1116 Zula Street  (115864),PADUCAH,COTTLE,TX,54.6,LTOWER,34.01183333,-100.3050556
3269,AT&T,1789 C.R. 13  (115872),SILVERTON,BRISCOE,TX,106.1,GTOWER,34.47697222,-101.3113056
3268,AT&T,183 HIGHWAY 207  (115840),Ralls,CROSBY,TX,151.2,GTOWER,33.80988889,-101.3860833
3267,AT&T,81 N. Hwy. 70  (115858),Matador,MOTLEY,TX,151.8,GTOWER,34.02427778,-100.8433611
3266,AT&T,GEISLER DRIVE  (115867),Quitaque,BRISCOE,TX,96,GTOWER,34.37372222,-101.0612778
39178,AT&T,6 MI S OF BANDERA/ E. HWY 173 (78056),Bandera,BANDERA,TX,98.8,GTOWER,29.64636111,-99.06291667
39179,AT&T,5 5 MI N OF HWY 277 198 ON FM 1908 (78060),QUEMADO,MAVERICK,TX,125.9,GTOWER,28.99408333,-100.571
39180,AT&T,OFF AUSTIN RD (78036),ROCKSPRINGS,EDWARDS,TX,105.5,GTOWER,30.01527778,-100.2022222
39181,AT&T,3 MI SW (78037),LEAKEY,REAL,TX,80.2,GTOWER,29.69305556,-99.81583333
39182,AT&T,32001 FM 1021 (78080),EAGLE PASS,MAVERICK,TX,101.2,GTOWER,28.34525,-100.24375
39183,AT&T,"4.3 MI WEST OF LANGTRY, ON HWY 90 (78099)",LANGTRY,VAL VERDE,TX,79.2,LTOWER,29.83105556,-101.6353889
